                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    311,                0.53505,                0.38246,                 1.0736,                0.94211,                0.95248,                0.96582,                0.84357,                0.59396,                0.34145,                 1.1824,              0.0069409,              0.0069409,              0.0069409
                    312,                0.51917,                0.37361,                  1.064,                0.94353,                0.95439,                0.96594,                 0.8447,                0.59305,                0.34121,                 1.1819,               0.006931,               0.006931,               0.006931
                    313,                0.54183,                0.39367,                 1.0676,                0.94394,                0.95155,                0.96572,                0.84576,                0.59249,                0.34197,                  1.181,              0.0069211,              0.0069211,              0.0069211
                    314,                0.53655,                 0.3851,                 1.0711,                0.94274,                 0.9505,                0.96572,                 0.8457,                0.59296,                0.34192,                 1.1812,              0.0069112,              0.0069112,              0.0069112
                    315,                0.53187,                0.38602,                 1.0727,                0.94388,                0.95005,                 0.9658,                0.84607,                0.59159,                0.34212,                 1.1801,              0.0069013,              0.0069013,              0.0069013
                    316,                0.53037,                0.38749,                  1.076,                0.94453,                0.94992,                0.96586,                 0.8465,                0.59096,                0.34161,                 1.1794,              0.0068914,              0.0068914,              0.0068914
                    317,                0.53032,                 0.3884,                 1.0719,                0.94454,                0.94976,                0.96575,                0.84565,                0.59078,                0.34075,                 1.1789,              0.0068815,              0.0068815,              0.0068815
                    318,                0.52929,                0.38341,                 1.0719,                0.94432,                 0.9502,                0.96564,                0.84707,                0.58978,                0.33989,                 1.1783,              0.0068716,              0.0068716,              0.0068716
                    319,                0.53043,                0.38905,                 1.0684,                0.94768,                0.94298,                0.96583,                0.84703,                0.58975,                0.34005,                 1.1779,              0.0068617,              0.0068617,              0.0068617
                    320,                0.52954,                0.38276,                 1.0669,                0.94817,                0.94285,                0.96565,                0.84661,                 0.5892,                0.34048,                 1.1775,              0.0068518,              0.0068518,              0.0068518
                    321,                0.52729,                0.38581,                  1.074,                0.94866,                0.94188,                0.96586,                0.84758,                0.58924,                 0.3404,                  1.178,              0.0068419,              0.0068419,              0.0068419
                    322,                0.52492,                0.37999,                 1.0687,                0.94692,                0.94362,                0.96575,                0.84769,                0.58933,                0.33972,                 1.1782,               0.006832,               0.006832,               0.006832
                    323,                0.52116,                0.38984,                 1.0654,                0.94743,                0.94364,                0.96568,                0.84782,                0.58972,                0.33904,                 1.1786,              0.0068221,              0.0068221,              0.0068221
                    324,                0.52509,                0.37896,                 1.0645,                0.94846,                 0.9431,                0.96556,                0.84594,                0.58973,                0.33898,                 1.1788,              0.0068122,              0.0068122,              0.0068122
                    325,                0.52729,                0.38787,                 1.0728,                0.94804,                0.94348,                0.96564,                0.84634,                0.58966,                0.33823,                 1.1787,              0.0068023,              0.0068023,              0.0068023
                    326,                0.53135,                0.38572,                 1.0746,                0.94803,                0.94336,                0.96555,                0.84655,                0.58993,                0.33806,                 1.1789,              0.0067924,              0.0067924,              0.0067924
                    327,                0.52995,                0.38122,                 1.0769,                0.94761,                0.94334,                0.96569,                0.84675,                0.58974,                 0.3384,                 1.1788,              0.0067825,              0.0067825,              0.0067825
                    328,                0.52094,                0.37194,                  1.065,                0.94709,                0.94399,                0.96592,                0.84626,                0.59033,                0.33812,                  1.179,              0.0067726,              0.0067726,              0.0067726
                    329,                0.53107,                0.38049,                 1.0702,                0.94722,                 0.9438,                0.96547,                 0.8462,                0.58999,                 0.3382,                 1.1788,              0.0067627,              0.0067627,              0.0067627
                    330,                0.53013,                0.38478,                 1.0736,                0.94631,                 0.9438,                0.96552,                 0.8462,                0.59018,                0.33841,                 1.1789,              0.0067528,              0.0067528,              0.0067528
                    331,                0.52691,                0.38013,                 1.0705,                0.94813,                0.94386,                0.96561,                0.84631,                0.59053,                0.33854,                 1.1792,              0.0067429,              0.0067429,              0.0067429
                    332,                0.51998,                 0.3766,                 1.0652,                0.94858,                0.94383,                0.96603,                0.84536,                0.59037,                 0.3387,                 1.1791,               0.006733,               0.006733,               0.006733
                    333,                0.53134,                0.38925,                 1.0716,                0.94905,                0.94322,                0.96604,                0.84448,                0.59023,                0.33864,                 1.1793,              0.0067231,              0.0067231,              0.0067231
                    334,                0.51813,                0.37664,                 1.0656,                0.94929,                0.94343,                0.96567,                0.84376,                0.59046,                0.33893,                 1.1797,              0.0067132,              0.0067132,              0.0067132
                    335,                0.52102,                0.37552,                 1.0648,                0.94971,                 0.9426,                0.96552,                0.84211,                 0.5903,                0.33894,                 1.1796,              0.0067033,              0.0067033,              0.0067033
                    336,                 0.5283,                 0.3797,                 1.0705,                0.94977,                0.94235,                 0.9658,                0.84207,                0.59027,                0.33888,                 1.1795,              0.0066934,              0.0066934,              0.0066934
                    337,                0.51853,                0.38227,                 1.0663,                0.95133,                0.93962,                0.96599,                0.84416,                0.59029,                0.33947,                 1.1796,              0.0066835,              0.0066835,              0.0066835
                    338,                0.52319,                0.37666,                 1.0667,                0.94455,                 0.9441,                0.96628,                0.84354,                0.59033,                0.33961,                 1.1794,              0.0066736,              0.0066736,              0.0066736
                    339,                0.51518,                0.37127,                 1.0653,                 0.9546,                0.93864,                0.96612,                0.84375,                0.59033,                0.34013,                 1.1793,              0.0066637,              0.0066637,              0.0066637
                    340,                0.51772,                0.36864,                 1.0606,                0.95406,                0.93779,                0.96612,                0.84482,                0.59055,                0.34027,                 1.1796,              0.0066538,              0.0066538,              0.0066538
                    341,                0.51657,                0.37514,                 1.0631,                0.95507,                0.94083,                0.96634,                0.84646,                0.59056,                0.34046,                 1.1797,              0.0066439,              0.0066439,              0.0066439
                    342,                0.52889,                0.38059,                  1.068,                 0.9552,                0.94123,                0.96635,                0.84589,                0.59055,                0.34093,                 1.1798,               0.006634,               0.006634,               0.006634
                    343,                0.51235,                0.37486,                 1.0612,                0.95586,                0.94159,                0.96633,                0.84528,                0.59061,                0.34093,                 1.1798,              0.0066241,              0.0066241,              0.0066241
                    344,                0.52012,                0.37557,                 1.0639,                0.95613,                0.94153,                0.96628,                0.84526,                0.59001,                0.34029,                 1.1793,              0.0066142,              0.0066142,              0.0066142
                    345,                0.52738,                0.38344,                 1.0786,                0.95632,                0.94144,                0.96621,                0.84446,                0.58951,                0.34008,                 1.1787,              0.0066043,              0.0066043,              0.0066043
                    346,                0.51728,                0.37533,                  1.065,                0.95652,                0.94169,                0.96615,                0.84468,                0.58944,                0.34006,                 1.1786,              0.0065944,              0.0065944,              0.0065944
                    347,                0.51008,                0.37115,                 1.0593,                0.95625,                0.94223,                0.96602,                0.84485,                0.58945,                0.33969,                 1.1785,              0.0065845,              0.0065845,              0.0065845
                    348,                0.52455,                0.37554,                 1.0683,                0.95656,                0.94246,                0.96601,                0.84408,                0.58934,                0.33898,                 1.1786,              0.0065746,              0.0065746,              0.0065746
                    349,                0.52175,                0.38267,                 1.0696,                0.95772,                0.94308,                0.96599,                 0.8453,                0.58932,                 0.3386,                 1.1787,              0.0065647,              0.0065647,              0.0065647
                    350,                0.52236,                0.37709,                  1.071,                 0.9561,                0.94232,                0.96572,                0.84413,                0.58943,                0.33838,                 1.1787,              0.0065548,              0.0065548,              0.0065548
                    351,                0.51157,                0.36236,                 1.0583,                0.95781,                0.94241,                0.96576,                0.84497,                0.58944,                0.33769,                 1.1785,              0.0065449,              0.0065449,              0.0065449
                    352,                0.52152,                0.37882,                 1.0664,                0.95921,                0.94245,                0.96565,                0.84576,                0.58916,                0.33749,                 1.1784,               0.006535,               0.006535,               0.006535
                    353,                0.51303,                0.37293,                 1.0686,                0.95918,                0.94275,                0.96569,                0.84634,                0.58928,                0.33763,                 1.1786,              0.0065251,              0.0065251,              0.0065251
                    354,                0.51591,                0.37789,                 1.0658,                0.96076,                0.94248,                 0.9654,                0.84552,                0.58895,                0.33728,                 1.1785,              0.0065152,              0.0065152,              0.0065152
                    355,                0.51857,                0.37149,                 1.0632,                0.95991,                0.94133,                0.96579,                0.84555,                 0.5889,                 0.3379,                 1.1786,              0.0065053,              0.0065053,              0.0065053
                    356,                0.51586,                  0.374,                 1.0661,                 0.9597,                0.94185,                0.96562,                0.84599,                0.58886,                0.33802,                 1.1785,              0.0064954,              0.0064954,              0.0064954
                    357,                0.51581,                0.36676,                 1.0637,                0.95942,                0.94199,                0.96582,                0.84696,                0.58849,                0.33798,                 1.1782,              0.0064855,              0.0064855,              0.0064855
                    358,                 0.5192,                0.37085,                 1.0613,                0.95898,                0.94203,                0.96592,                0.84694,                0.58859,                 0.3376,                 1.1784,              0.0064756,              0.0064756,              0.0064756
                    359,                0.52194,                0.37975,                 1.0619,                0.95896,                0.94203,                0.96596,                0.84701,                0.58888,                0.33676,                 1.1787,              0.0064657,              0.0064657,              0.0064657
                    360,                0.51294,                0.37891,                 1.0634,                0.95916,                0.94203,                0.96617,                0.84658,                0.58849,                0.33675,                 1.1787,              0.0064558,              0.0064558,              0.0064558
                    361,                0.50702,                0.37005,                 1.0567,                0.95986,                0.94203,                0.96631,                0.84662,                 0.5884,                0.33659,                 1.1786,              0.0064459,              0.0064459,              0.0064459
                    362,                0.51364,                0.37098,                 1.0633,                0.95979,                 0.9423,                 0.9664,                0.84666,                0.58823,                0.33612,                 1.1783,               0.006436,               0.006436,               0.006436
                    363,                0.50909,                0.36634,                 1.0599,                0.95887,                 0.9423,                0.96673,                0.84718,                0.58838,                0.33591,                 1.1784,              0.0064261,              0.0064261,              0.0064261
                    364,                0.51551,                 0.3657,                 1.0582,                0.95813,                 0.9423,                0.96665,                0.84651,                0.58854,                0.33591,                 1.1785,              0.0064162,              0.0064162,              0.0064162
                    365,                0.51677,                0.37966,                 1.0637,                0.95795,                 0.9423,                0.96687,                0.84621,                0.58806,                0.33572,                 1.1784,              0.0064063,              0.0064063,              0.0064063
                    366,                0.51174,                0.37323,                 1.0553,                0.95824,                0.94216,                0.96701,                0.84611,                0.58819,                 0.3361,                 1.1786,              0.0063964,              0.0063964,              0.0063964
                    367,                0.50937,                0.36334,                 1.0589,                0.95943,                0.94187,                0.96698,                0.84588,                0.58825,                0.33641,                 1.1788,              0.0063865,              0.0063865,              0.0063865
                    368,                0.51672,                0.37304,                 1.0606,                0.95937,                 0.9421,                0.96695,                0.84522,                0.58819,                0.33649,                 1.1788,              0.0063766,              0.0063766,              0.0063766
                    369,                0.50843,                0.36742,                 1.0596,                0.95791,                0.94171,                0.96699,                0.84635,                0.58836,                 0.3368,                 1.1791,              0.0063667,              0.0063667,              0.0063667
                    370,                0.51284,                0.37535,                 1.0645,                0.95562,                0.94322,                0.96714,                0.84613,                 0.5884,                0.33642,                 1.1793,              0.0063568,              0.0063568,              0.0063568
                    371,                0.51696,                0.37185,                 1.0633,                0.95729,                 0.9423,                0.96705,                0.84622,                0.58828,                0.33617,                 1.1795,              0.0063469,              0.0063469,              0.0063469
                    372,                0.51709,                0.36768,                 1.0616,                 0.9573,                0.94179,                0.96716,                0.84621,                 0.5883,                0.33607,                 1.1793,               0.006337,               0.006337,               0.006337
                    373,                0.50689,                0.36987,                 1.0535,                0.95731,                0.94128,                0.96723,                 0.8464,                0.58801,                0.33601,                  1.179,              0.0063271,              0.0063271,              0.0063271
