                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    296,                0.47673,                0.36695,                 1.0522,                0.95272,                 0.9385,                0.96691,                0.83011,                 0.6691,                0.34574,                 1.1819,              0.0070894,              0.0070894,              0.0070894
                    297,                0.46454,                0.36477,                 1.0471,                0.95228,                0.94033,                0.96673,                0.82953,                0.66896,                0.34558,                 1.1818,              0.0070795,              0.0070795,              0.0070795
                    298,                0.47418,                0.36899,                 1.0464,                0.95234,                0.94089,                0.96664,                0.82922,                0.66841,                0.34544,                 1.1815,              0.0070696,              0.0070696,              0.0070696
                    299,                0.48163,                0.37504,                 1.0551,                0.95232,                 0.9411,                0.96667,                0.82943,                0.66779,                 0.3455,                 1.1813,              0.0070597,              0.0070597,              0.0070597
                    300,                0.47466,                0.36807,                 1.0447,                0.95222,                0.94159,                0.96645,                0.82903,                0.66763,                0.34541,                 1.1814,              0.0070498,              0.0070498,              0.0070498
                    301,                0.47711,                0.37265,                 1.0474,                 0.9522,                0.94169,                0.96627,                0.82896,                0.66765,                0.34529,                 1.1813,              0.0070399,              0.0070399,              0.0070399
                    302,                0.47209,                0.37008,                 1.0454,                0.95245,                0.94046,                0.96657,                0.82951,                0.66741,                0.34509,                  1.181,                0.00703,                0.00703,                0.00703
                    303,                 0.4711,                0.36793,                 1.0497,                0.95221,                0.93986,                0.96629,                0.82942,                0.66706,                0.34465,                 1.1809,              0.0070201,              0.0070201,              0.0070201
                    304,                0.47192,                0.36784,                 1.0495,                0.95343,                 0.9409,                0.96636,                0.83006,                0.66701,                0.34473,                 1.1812,              0.0070102,              0.0070102,              0.0070102
                    305,                 0.4751,                0.37355,                  1.051,                0.95221,                0.93981,                0.96579,                0.83009,                0.66708,                0.34487,                 1.1813,              0.0070003,              0.0070003,              0.0070003
                    306,                0.47008,                0.36824,                 1.0467,                0.95259,                0.94091,                0.96602,                0.83109,                  0.667,                0.34529,                 1.1812,              0.0069904,              0.0069904,              0.0069904
                    307,                0.47611,                0.36831,                 1.0527,                0.95114,                0.93982,                0.96579,                0.82975,                0.66657,                0.34537,                  1.181,              0.0069805,              0.0069805,              0.0069805
                    308,                0.46984,                0.36705,                  1.048,                0.95095,                0.94017,                 0.9658,                0.83017,                0.66671,                 0.3456,                 1.1812,              0.0069706,              0.0069706,              0.0069706
                    309,                0.48245,                0.37765,                 1.0548,                0.95091,                0.94048,                0.96586,                0.83096,                0.66664,                0.34526,                 1.1808,              0.0069607,              0.0069607,              0.0069607
                    310,                0.46944,                0.36135,                 1.0481,                0.95095,                0.94116,                0.96599,                0.83019,                0.66659,                  0.345,                 1.1807,              0.0069508,              0.0069508,              0.0069508
                    311,                0.46714,                0.36613,                 1.0437,                0.95102,                0.94149,                0.96629,                0.83078,                0.66668,                0.34497,                 1.1804,              0.0069409,              0.0069409,              0.0069409
                    312,                0.46896,                0.36599,                 1.0495,                0.95108,                0.94155,                 0.9665,                0.83024,                 0.6665,                0.34469,                 1.1806,               0.006931,               0.006931,               0.006931
                    313,                0.47373,                0.36952,                 1.0507,                0.95058,                0.94227,                0.96613,                0.83145,                0.66659,                0.34438,                 1.1805,              0.0069211,              0.0069211,              0.0069211
                    314,                0.47273,                0.36549,                 1.0481,                0.95039,                0.94226,                0.96637,                0.83102,                0.66683,                0.34469,                 1.1806,              0.0069112,              0.0069112,              0.0069112
                    315,                0.46951,                 0.3689,                 1.0453,                0.95074,                0.94179,                 0.9659,                0.83027,                 0.6662,                0.34463,                 1.1805,              0.0069013,              0.0069013,              0.0069013
                    316,                0.46877,                0.36381,                 1.0495,                0.95119,                0.94146,                0.96616,                0.83043,                0.66604,                0.34463,                 1.1804,              0.0068914,              0.0068914,              0.0068914
                    317,                 0.4664,                0.36709,                 1.0471,                0.95093,                0.94134,                0.96602,                 0.8297,                0.66598,                 0.3442,                 1.1801,              0.0068815,              0.0068815,              0.0068815
                    318,                0.46852,                0.36291,                 1.0457,                0.95145,                0.94057,                0.96609,                0.83038,                0.66585,                0.34442,                 1.1802,              0.0068716,              0.0068716,              0.0068716
                    319,                0.47478,                0.36793,                 1.0469,                0.95122,                0.94061,                0.96618,                0.83021,                0.66608,                0.34441,                 1.1803,              0.0068617,              0.0068617,              0.0068617
                    320,                0.46981,                0.36871,                 1.0459,                0.95111,                0.94045,                0.96623,                 0.8302,                0.66656,                 0.3444,                 1.1806,              0.0068518,              0.0068518,              0.0068518
                    321,                 0.4702,                0.36274,                 1.0481,                0.95095,                0.94053,                0.96632,                0.82993,                0.66658,                 0.3443,                 1.1806,              0.0068419,              0.0068419,              0.0068419
                    322,                0.46783,                0.36846,                 1.0495,                0.95051,                0.94109,                0.96653,                0.83032,                0.66652,                0.34468,                 1.1805,               0.006832,               0.006832,               0.006832
                    323,                0.47075,                0.36926,                 1.0452,                0.95091,                 0.9397,                0.96658,                0.83118,                0.66628,                0.34454,                 1.1804,              0.0068221,              0.0068221,              0.0068221
                    324,                 0.4669,                 0.3606,                 1.0454,                0.95112,                0.93993,                0.96675,                0.83092,                0.66618,                0.34443,                 1.1804,              0.0068122,              0.0068122,              0.0068122
                    325,                0.46561,                0.36433,                 1.0471,                0.95197,                0.93998,                0.96674,                0.83064,                0.66609,                0.34494,                 1.1805,              0.0068023,              0.0068023,              0.0068023
                    326,                 0.4723,                 0.3663,                 1.0482,                0.95247,                0.94009,                0.96702,                0.83121,                0.66573,                0.34548,                 1.1804,              0.0067924,              0.0067924,              0.0067924
                    327,                0.47174,                0.36856,                 1.0495,                0.95327,                0.93989,                 0.9669,                0.83073,                0.66557,                0.34537,                 1.1803,              0.0067825,              0.0067825,              0.0067825
                    328,                0.46247,                0.36131,                 1.0468,                 0.9532,                0.94001,                0.96693,                 0.8303,                0.66512,                 0.3453,                 1.1802,              0.0067726,              0.0067726,              0.0067726
                    329,                0.46311,                0.36012,                 1.0391,                0.95311,                   0.94,                0.96698,                0.83076,                0.66532,                0.34517,                 1.1802,              0.0067627,              0.0067627,              0.0067627
                    330,                0.46576,                0.36473,                 1.0446,                0.95442,                0.93986,                0.96689,                0.82995,                0.66561,                  0.345,                 1.1805,              0.0067528,              0.0067528,              0.0067528
                    331,                0.45536,                0.35766,                 1.0379,                0.95633,                0.93963,                0.96687,                0.83077,                0.66549,                0.34498,                 1.1805,              0.0067429,              0.0067429,              0.0067429
                    332,                0.46142,                0.36223,                 1.0406,                0.95625,                0.93965,                0.96686,                0.83047,                0.66549,                0.34504,                 1.1805,               0.006733,               0.006733,               0.006733
                    333,                0.46433,                0.36541,                 1.0441,                 0.9566,                0.93961,                0.96684,                0.83138,                0.66531,                0.34479,                 1.1804,              0.0067231,              0.0067231,              0.0067231
                    334,                0.46298,                0.36033,                  1.042,                0.95637,                0.93951,                0.96683,                 0.8315,                0.66528,                0.34467,                 1.1804,              0.0067132,              0.0067132,              0.0067132
                    335,                0.46745,                0.36435,                 1.0489,                0.95539,                0.93823,                0.96682,                0.83203,                0.66483,                0.34442,                 1.1801,              0.0067033,              0.0067033,              0.0067033
                    336,                0.47119,                0.36671,                 1.0495,                0.95456,                0.94085,                0.96678,                0.83222,                0.66416,                0.34394,                 1.1795,              0.0066934,              0.0066934,              0.0066934
                    337,                0.46544,                0.36207,                 1.0425,                0.95427,                0.94088,                0.96686,                0.83166,                0.66385,                0.34414,                 1.1793,              0.0066835,              0.0066835,              0.0066835
                    338,                0.46173,                0.35562,                 1.0437,                0.95589,                0.94091,                0.96676,                0.83095,                0.66368,                0.34453,                 1.1795,              0.0066736,              0.0066736,              0.0066736
                    339,                0.46631,                0.36373,                 1.0468,                 0.9559,                0.94075,                0.96711,                0.83174,                0.66356,                0.34374,                 1.1794,              0.0066637,              0.0066637,              0.0066637
                    340,                 0.4613,                0.35947,                 1.0399,                0.95598,                0.94089,                0.96713,                0.83216,                0.66342,                0.34375,                 1.1794,              0.0066538,              0.0066538,              0.0066538
                    341,                0.45942,                0.35939,                 1.0388,                0.95564,                0.94052,                0.96725,                0.83302,                0.66348,                0.34314,                 1.1794,              0.0066439,              0.0066439,              0.0066439
                    342,                0.46722,                0.36037,                 1.0451,                0.95534,                0.94238,                0.96721,                0.83294,                0.66312,                0.34373,                 1.1794,               0.006634,               0.006634,               0.006634
                    343,                0.46599,                0.35666,                 1.0442,                 0.9551,                 0.9431,                  0.967,                0.83282,                0.66275,                0.34345,                 1.1791,              0.0066241,              0.0066241,              0.0066241
                    344,                0.46354,                 0.3623,                 1.0425,                0.95461,                0.94474,                0.96707,                0.83308,                0.66318,                0.34336,                 1.1794,              0.0066142,              0.0066142,              0.0066142
                    345,                0.45641,                0.36093,                 1.0407,                0.95449,                0.94518,                0.96715,                0.83321,                0.66291,                0.34387,                 1.1792,              0.0066043,              0.0066043,              0.0066043
                    346,                0.46209,                0.36329,                 1.0396,                0.95443,                0.94577,                 0.9676,                0.83424,                0.66295,                0.34365,                 1.1794,              0.0065944,              0.0065944,              0.0065944
                    347,                0.46418,                0.36321,                 1.0428,                0.95456,                0.94589,                0.96785,                0.83413,                0.66304,                0.34384,                 1.1794,              0.0065845,              0.0065845,              0.0065845
                    348,                0.46064,                0.35924,                 1.0417,                0.95353,                0.94417,                0.96748,                0.83458,                0.66305,                0.34369,                 1.1795,              0.0065746,              0.0065746,              0.0065746
                    349,                0.46261,                0.36007,                 1.0431,                0.95336,                0.94435,                0.96748,                0.83463,                0.66243,                0.34337,                 1.1791,              0.0065647,              0.0065647,              0.0065647
                    350,                0.46503,                0.36025,                 1.0432,                 0.9534,                 0.9459,                0.96754,                0.83459,                0.66242,                0.34302,                 1.1792,              0.0065548,              0.0065548,              0.0065548
                    351,                0.45832,                0.35089,                 1.0385,                0.95314,                0.94648,                0.96749,                0.83415,                0.66171,                0.34246,                 1.1787,              0.0065449,              0.0065449,              0.0065449
                    352,                0.46004,                0.36097,                 1.0434,                0.95302,                0.94699,                0.96761,                0.83494,                0.66153,                0.34267,                 1.1787,               0.006535,               0.006535,               0.006535
                    353,                0.46035,                0.36293,                 1.0391,                0.95195,                0.94702,                0.96783,                0.83526,                0.66144,                0.34276,                 1.1787,              0.0065251,              0.0065251,              0.0065251
                    354,                0.46502,                0.36085,                 1.0451,                0.95238,                0.94702,                 0.9675,                0.83539,                0.66113,                0.34286,                 1.1782,              0.0065152,              0.0065152,              0.0065152
                    355,                0.45923,                0.35708,                  1.043,                0.95278,                0.94754,                0.96763,                0.83524,                0.66113,                0.34259,                 1.1782,              0.0065053,              0.0065053,              0.0065053
                    356,                0.46018,                0.35573,                 1.0407,                0.95245,                0.94762,                0.96772,                0.83607,                0.66085,                0.34233,                 1.1779,              0.0064954,              0.0064954,              0.0064954
                    357,                0.45544,                0.35703,                 1.0401,                0.95194,                0.94781,                0.96747,                0.83588,                0.66039,                0.34182,                 1.1777,              0.0064855,              0.0064855,              0.0064855
                    358,                0.45947,                 0.3562,                 1.0434,                0.95179,                0.94772,                0.96748,                0.83529,                0.65988,                0.34132,                 1.1775,              0.0064756,              0.0064756,              0.0064756
                    359,                 0.4558,                0.35589,                 1.0413,                0.95096,                0.94702,                0.96797,                0.83491,                0.65922,                0.34156,                 1.1771,              0.0064657,              0.0064657,              0.0064657
                    360,                0.45427,                0.35063,                 1.0397,                 0.9521,                0.94823,                0.96806,                0.83488,                0.65925,                0.34123,                  1.177,              0.0064558,              0.0064558,              0.0064558
                    361,                0.45425,                0.35614,                 1.0375,                 0.9509,                0.94702,                0.96797,                0.83434,                0.65931,                 0.3411,                 1.1768,              0.0064459,              0.0064459,              0.0064459
                    362,                0.46015,                0.36081,                 1.0429,                0.95182,                0.94753,                0.96793,                  0.834,                0.65892,                0.34125,                 1.1767,               0.006436,               0.006436,               0.006436
                    363,                0.46616,                0.35555,                 1.0454,                0.95078,                0.94702,                0.96803,                0.83451,                0.65868,                 0.3415,                 1.1762,              0.0064261,              0.0064261,              0.0064261
                    364,                0.45152,                0.34915,                 1.0314,                0.95154,                0.94767,                0.96793,                0.83423,                0.65892,                0.34211,                 1.1763,              0.0064162,              0.0064162,              0.0064162
                    365,                0.45582,                0.35783,                 1.0391,                0.95125,                0.94798,                0.96805,                0.83496,                 0.6584,                0.34243,                  1.176,              0.0064063,              0.0064063,              0.0064063
                    366,                0.45874,                0.35954,                 1.0379,                0.95146,                0.94779,                0.96806,                0.83462,                0.65846,                0.34179,                 1.1759,              0.0063964,              0.0063964,              0.0063964
                    367,                0.45957,                0.35741,                 1.0398,                0.95143,                0.94766,                0.96758,                0.83447,                0.65794,                0.34187,                 1.1755,              0.0063865,              0.0063865,              0.0063865
                    368,                0.45709,                0.35319,                  1.038,                0.95111,                0.94827,                0.96748,                0.83505,                0.65791,                0.34139,                 1.1756,              0.0063766,              0.0063766,              0.0063766
                    369,                0.46217,                 0.3618,                 1.0422,                0.95123,                0.94994,                0.96779,                 0.8352,                0.65785,                0.34077,                 1.1757,              0.0063667,              0.0063667,              0.0063667
                    370,                0.45404,                 0.3564,                 1.0372,                0.95109,                0.94962,                0.96781,                0.83542,                0.65765,                0.34058,                 1.1755,              0.0063568,              0.0063568,              0.0063568
                    371,                0.45802,                0.35765,                  1.041,                0.94932,                0.95011,                0.96793,                 0.8353,                0.65749,                0.34069,                 1.1753,              0.0063469,              0.0063469,              0.0063469
                    372,                0.45854,                0.35518,                 1.0389,                0.95214,                0.94841,                 0.9679,                0.83615,                0.65716,                0.34056,                 1.1754,               0.006337,               0.006337,               0.006337
                    373,                 0.4556,                0.35673,                 1.0362,                0.95125,                0.94984,                0.96783,                0.83584,                0.65727,                0.34032,                 1.1754,              0.0063271,              0.0063271,              0.0063271
                    374,                0.45464,                0.35656,                 1.0396,                 0.9487,                0.95052,                 0.9676,                0.83537,                0.65698,                0.34028,                 1.1751,              0.0063172,              0.0063172,              0.0063172
                    375,                0.45716,                0.35474,                 1.0395,                0.94843,                0.95092,                0.96787,                0.83584,                0.65695,                0.33995,                 1.1749,              0.0063073,              0.0063073,              0.0063073
                    376,                0.45696,                0.35376,                 1.0359,                0.94829,                0.95128,                0.96777,                0.83594,                0.65725,                 0.3397,                 1.1747,              0.0062974,              0.0062974,              0.0062974
                    377,                0.45606,                0.35647,                 1.0427,                0.94917,                0.95221,                0.96782,                0.83449,                 0.6566,                0.33926,                 1.1743,              0.0062875,              0.0062875,              0.0062875
                    378,                0.45563,                 0.3514,                 1.0342,                0.94921,                0.95235,                 0.9679,                0.83465,                 0.6567,                0.33919,                 1.1742,              0.0062776,              0.0062776,              0.0062776
                    379,                0.46028,                0.36192,                 1.0412,                0.94953,                0.95155,                0.96795,                0.83408,                0.65651,                0.33937,                 1.1741,              0.0062677,              0.0062677,              0.0062677
                    380,                0.45769,                0.35469,                 1.0367,                0.94971,                0.95128,                0.96797,                0.83401,                0.65649,                0.33959,                 1.1741,              0.0062578,              0.0062578,              0.0062578
                    381,                0.45134,                0.34832,                  1.037,                0.94863,                 0.9514,                0.96786,                0.83367,                0.65583,                0.33983,                 1.1735,              0.0062479,              0.0062479,              0.0062479
                    382,                0.45599,                0.34904,                 1.0399,                 0.9506,                0.95071,                0.96812,                0.83414,                0.65588,                0.33995,                 1.1733,               0.006238,               0.006238,               0.006238
                    383,                0.45572,                0.35407,                 1.0358,                0.95036,                0.95143,                0.96823,                0.83381,                0.65584,                0.33985,                  1.173,              0.0062281,              0.0062281,              0.0062281
                    384,                0.45077,                0.35367,                 1.0405,                0.95074,                 0.9478,                0.96813,                0.83439,                0.65529,                0.33979,                 1.1727,              0.0062182,              0.0062182,              0.0062182
                    385,                 0.4515,                   0.35,                 1.0354,                 0.9516,                0.94692,                0.96862,                0.83523,                0.65495,                0.33999,                 1.1724,              0.0062083,              0.0062083,              0.0062083
                    386,                0.44663,                0.34825,                 1.0313,                0.95198,                0.94665,                0.96896,                0.83549,                0.65424,                0.33935,                 1.1721,              0.0061984,              0.0061984,              0.0061984
                    387,                0.45716,                0.35586,                   1.04,                0.95361,                0.94549,                0.96878,                0.83526,                0.65404,                0.33976,                 1.1719,              0.0061885,              0.0061885,              0.0061885
                    388,                0.45219,                0.35006,                  1.036,                 0.9528,                0.94552,                0.96853,                0.83574,                 0.6539,                0.33924,                 1.1717,              0.0061786,              0.0061786,              0.0061786
                    389,                0.45442,                0.35306,                 1.0389,                0.95836,                0.94499,                 0.9689,                0.83641,                0.65378,                0.33869,                 1.1714,              0.0061687,              0.0061687,              0.0061687
                    390,                0.45191,                0.35345,                 1.0372,                0.95913,                 0.9447,                0.96886,                0.83656,                0.65306,                0.33834,                 1.1712,              0.0061588,              0.0061588,              0.0061588
                    391,                0.44928,                0.35111,                 1.0346,                0.95297,                 0.9455,                0.96887,                0.83676,                0.65258,                0.33797,                 1.1707,              0.0061489,              0.0061489,              0.0061489
                    392,                0.45044,                0.35456,                 1.0368,                0.95402,                0.94547,                0.96879,                0.83704,                0.65174,                0.33782,                 1.1703,               0.006139,               0.006139,               0.006139
                    393,                 0.4489,                0.35255,                 1.0352,                0.95414,                0.94667,                0.96901,                0.83679,                0.65143,                0.33749,                   1.17,              0.0061291,              0.0061291,              0.0061291
                    394,                0.44878,                0.34537,                 1.0321,                0.95471,                0.94682,                0.96916,                0.83717,                0.65125,                0.33731,                 1.1696,              0.0061192,              0.0061192,              0.0061192
                    395,                0.44903,                0.35013,                 1.0375,                0.95471,                0.94708,                0.96926,                0.83669,                0.65126,                 0.3364,                 1.1695,              0.0061093,              0.0061093,              0.0061093
                    396,                0.45097,                0.34972,                 1.0351,                0.95462,                0.94717,                0.96832,                0.83705,                0.65108,                0.33666,                 1.1693,              0.0060994,              0.0060994,              0.0060994
                    397,                0.44685,                0.34405,                 1.0326,                0.95462,                0.94783,                0.96842,                0.83778,                0.65099,                0.33634,                 1.1693,              0.0060895,              0.0060895,              0.0060895
                    398,                0.45072,                0.34717,                 1.0335,                0.95463,                0.94834,                0.96841,                 0.8377,                0.65066,                0.33595,                 1.1691,              0.0060796,              0.0060796,              0.0060796
                    399,                0.45333,                 0.3507,                 1.0388,                0.95491,                 0.9475,                0.96837,                0.83771,                0.65043,                0.33586,                 1.1689,              0.0060697,              0.0060697,              0.0060697
                    400,                0.45234,                0.34999,                 1.0408,                0.95443,                0.94846,                0.96848,                0.83738,                0.65049,                0.33575,                 1.1689,              0.0060598,              0.0060598,              0.0060598
                    401,                0.45104,                0.34833,                 1.0378,                0.95546,                0.94783,                0.96856,                0.83811,                0.64996,                0.33506,                 1.1687,              0.0060499,              0.0060499,              0.0060499
                    402,                0.45037,                0.34691,                 1.0369,                0.95595,                0.94892,                0.96868,                 0.8378,                0.64997,                0.33464,                 1.1686,                0.00604,                0.00604,                0.00604
                    403,                 0.4492,                 0.3476,                 1.0329,                0.95469,                0.94968,                0.96869,                0.83724,                0.65012,                0.33497,                 1.1688,              0.0060301,              0.0060301,              0.0060301
                    404,                0.45397,                0.34875,                 1.0327,                 0.9555,                 0.9489,                 0.9688,                0.83787,                0.64986,                0.33481,                 1.1688,              0.0060202,              0.0060202,              0.0060202
                    405,                0.45105,                0.35148,                 1.0378,                0.95538,                0.94924,                0.96886,                0.83813,                0.64958,                0.33456,                 1.1687,              0.0060103,              0.0060103,              0.0060103
                    406,                0.45487,                0.35082,                  1.037,                0.95368,                0.94918,                0.96871,                0.83831,                0.64982,                0.33499,                  1.169,              0.0060004,              0.0060004,              0.0060004
                    407,                0.45231,                0.35315,                 1.0324,                0.95363,                0.94938,                0.96846,                0.83785,                0.64969,                0.33519,                 1.1691,              0.0059905,              0.0059905,              0.0059905
                    408,                 0.4425,                0.34482,                 1.0335,                0.95373,                0.94925,                0.96848,                0.83774,                0.64937,                0.33493,                  1.169,              0.0059806,              0.0059806,              0.0059806
                    409,                0.45023,                0.34759,                  1.033,                0.95402,                 0.9492,                 0.9685,                0.83792,                0.64934,                0.33478,                 1.1689,              0.0059707,              0.0059707,              0.0059707
                    410,                0.44842,                0.34872,                 1.0337,                0.95418,                0.94936,                0.96857,                0.83861,                0.64897,                0.33502,                 1.1689,              0.0059608,              0.0059608,              0.0059608
                    411,                0.44976,                0.34473,                 1.0291,                0.95289,                0.94886,                0.96856,                0.83827,                0.64888,                0.33483,                  1.169,              0.0059509,              0.0059509,              0.0059509
                    412,                0.44416,                0.34566,                 1.0312,                0.95266,                0.94883,                0.96864,                0.83829,                0.64894,                0.33461,                 1.1691,               0.005941,               0.005941,               0.005941
                    413,                 0.4495,                 0.3486,                 1.0317,                0.95262,                0.94963,                0.96877,                0.83917,                0.64919,                0.33513,                 1.1695,              0.0059311,              0.0059311,              0.0059311
                    414,                0.44167,                0.34109,                 1.0327,                0.95259,                0.94962,                0.96894,                0.83891,                0.64912,                0.33535,                 1.1694,              0.0059212,              0.0059212,              0.0059212
                    415,                0.44589,                0.34646,                 1.0314,                0.95244,                0.94989,                 0.9687,                0.83841,                0.64901,                0.33532,                 1.1693,              0.0059113,              0.0059113,              0.0059113
                    416,                0.45018,                0.34801,                 1.0321,                 0.9481,                0.95352,                0.96852,                0.83928,                  0.649,                0.33573,                 1.1694,              0.0059014,              0.0059014,              0.0059014
                    417,                0.44927,                0.34813,                 1.0354,                0.94803,                0.95354,                0.96841,                0.83934,                0.64897,                0.33589,                 1.1696,              0.0058915,              0.0058915,              0.0058915
                    418,                0.44461,                0.34227,                 1.0338,                0.94811,                0.95414,                0.96827,                0.83935,                0.64893,                0.33607,                 1.1696,              0.0058816,              0.0058816,              0.0058816
                    419,                0.44719,                0.34582,                 1.0321,                0.94827,                0.95398,                0.96833,                0.83899,                 0.6485,                0.33593,                 1.1692,              0.0058717,              0.0058717,              0.0058717
                    420,                0.44347,                0.34989,                 1.0295,                0.94832,                0.95631,                0.96838,                0.84019,                0.64798,                0.33599,                 1.1689,              0.0058618,              0.0058618,              0.0058618
                    421,                0.44771,                0.34615,                 1.0339,                0.94985,                0.95569,                0.96834,                0.84042,                0.64771,                0.33605,                 1.1688,              0.0058519,              0.0058519,              0.0058519
                    422,                0.44288,                0.34294,                 1.0315,                0.94878,                0.95581,                0.96835,                0.84066,                0.64745,                0.33555,                 1.1683,               0.005842,               0.005842,               0.005842
                    423,                0.44278,                0.34414,                 1.0301,                0.94879,                0.95507,                0.96833,                0.84067,                0.64703,                0.33545,                 1.1682,              0.0058321,              0.0058321,              0.0058321
                    424,                0.43865,                0.34133,                 1.0303,                0.95007,                0.95312,                0.96804,                  0.841,                0.64633,                0.33483,                 1.1679,              0.0058222,              0.0058222,              0.0058222
                    425,                0.44503,                0.34114,                 1.0334,                0.95024,                0.95317,                0.96776,                0.84056,                0.64612,                0.33512,                 1.1677,              0.0058123,              0.0058123,              0.0058123
                    426,                0.44538,                0.34458,                 1.0294,                0.95149,                0.95159,                0.96781,                0.84081,                0.64554,                 0.3352,                 1.1672,              0.0058024,              0.0058024,              0.0058024
                    427,                0.44129,                 0.3402,                 1.0293,                0.94815,                 0.9543,                0.96749,                0.84016,                 0.6451,                0.33477,                  1.167,              0.0057925,              0.0057925,              0.0057925
                    428,                0.43799,                0.33846,                 1.0263,                0.95237,                0.95277,                0.96749,                0.84045,                0.64505,                0.33513,                 1.1671,              0.0057826,              0.0057826,              0.0057826
                    429,                0.44482,                0.34211,                 1.0341,                0.94878,                0.95462,                0.96756,                0.84014,                0.64502,                0.33522,                 1.1671,              0.0057727,              0.0057727,              0.0057727
